"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.703685699E1,2.190000153E1,-1.642500114E1,-3.337500000E1
1.704685699E1,2.268750000E1,-1.636875153E1,-3.294375229E1
1.705685699E1,2.238750076E1,-1.584375095E1,-3.341250229E1
1.706685699E1,2.236875153E1,-1.612500000E1,-3.341250229E1
1.707685699E1,2.248125076E1,-1.751250076E1,-3.318750000E1
1.708685699E1,2.191875076E1,-1.642500114E1,-3.262500000E1
1.709685699E1,2.216250038E1,-1.753125000E1,-3.408750153E1
1.710685699E1,2.246250153E1,-1.723125076E1,-3.547500229E1
1.711685699E1,2.308125114E1,-1.747500038E1,-3.440625000E1
1.712685699E1,2.118750000E1,-1.910625076E1,-3.249375153E1
1.713685699E1,2.101875114E1,-1.927500153E1,-3.339375305E1
1.714685699E1,2.118750000E1,-1.938750076E1,-3.249375153E1
1.715685699E1,2.287500000E1,-1.983750153E1,-3.249375153E1
1.716685699E1,2.011875153E1,-1.822500038E1,-3.358125305E1
1.717685699E1,2.216250038E1,-1.848750114E1,-3.178125191E1
1.718685699E1,2.212500000E1,-1.850625038E1,-3.345000076E1
1.719685699E1,1.888125038E1,-1.899375153E1,-3.232500076E1
1.720685699E1,2.051250076E1,-1.985625076E1,-3.397500229E1
1.721685699E1,2.094375038E1,-2.107500076E1,-3.301875305E1
1.722685699E1,1.860000038E1,-2.055000114E1,-3.571875000E1
1.723685699E1,1.955625153E1,-2.088750076E1,-3.391875076E1
1.724685699E1,1.876875114E1,-2.066250038E1,-3.466875076E1
1.725685699E1,2.051250076E1,-2.013750076E1,-3.365625000E1
1.726685699E1,2.028750038E1,-2.195625114E1,-3.403125000E1
1.727685699E1,2.148750114E1,-1.965000153E1,-3.217500305E1
1.728685699E1,1.803750038E1,-2.030625153E1,-3.331875229E1
1.729685699E1,1.875000000E1,-2.163750076E1,-3.386250305E1
1.730685699E1,1.991250038E1,-2.351250076E1,-3.395625305E1
1.731685699E1,1.983750153E1,-2.184375000E1,-3.326250076E1
1.732685699E1,1.886250114E1,-2.302500153E1,-3.335625076E1
1.733685699E1,1.845000076E1,-2.165625000E1,-3.296250153E1
1.734685699E1,1.826250076E1,-2.208750153E1,-3.444375229E1
1.735685699E1,1.912500000E1,-2.424375153E1,-3.255000305E1
1.736685699E1,1.852500153E1,-2.332500076E1,-3.363750076E1
1.737685699E1,1.871250153E1,-2.317500114E1,-3.243750000E1
1.738685699E1,1.839375114E1,-2.221875000E1,-3.489375305E1
1.739685699E1,1.882500076E1,-2.261250114E1,-3.639375305E1
1.740685699E1,1.910625076E1,-2.426250076E1,-3.436875153E1
1.741685699E1,1.788750076E1,-2.351250076E1,-3.483750153E1
1.742685699E1,1.891875076E1,-2.538750076E1,-3.371250153E1
1.743685699E1,1.708125114E1,-2.439375114E1,-3.433125305E1
1.744685699E1,1.616250038E1,-2.390625000E1,-3.480000305E1
1.745685699E1,1.771875000E1,-2.407500076E1,-3.390000153E1
1.746685699E1,1.749375153E1,-2.576250076E1,-3.397500229E1
1.747685699E1,1.515000057E1,-2.578125191E1,-3.545625305E1
1.748685699E1,1.717500114E1,-2.550000191E1,-3.504375076E1
1.749685699E1,1.612500000E1,-2.514375114E1,-3.367500305E1
1.750685699E1,1.623750114E1,-2.625000191E1,-3.378750229E1
1.751685699E1,1.464375019E1,-2.692500114E1,-3.495000076E1
1.752685699E1,1.591875076E1,-2.628750038E1,-3.483750153E1
1.753685699E1,1.453125095E1,-2.610000038E1,-3.481875229E1
1.754685699E1,1.500000095E1,-2.619375038E1,-3.436875153E1
1.755685699E1,1.441875076E1,-2.525625038E1,-3.365625000E1
1.756685699E1,1.479375076E1,-2.705625153E1,-3.540000153E1
1.757685699E1,1.515000057E1,-2.604375076E1,-3.453750229E1
1.758685699E1,1.496250057E1,-2.662500191E1,-3.496875000E1
1.759685699E1,1.483125019E1,-2.608125114E1,-3.543750000E1
1.760685699E1,1.432500076E1,-2.722500038E1,-3.523125076E1
1.761685699E1,1.389375019E1,-2.724375153E1,-3.356250000E1
1.762685699E1,1.515000057E1,-2.701875114E1,-3.283125305E1
1.763685699E1,1.477500057E1,-2.733750153E1,-3.583125305E1
1.764685699E1,1.366875076E1,-2.810625076E1,-3.579375076E1
1.765685699E1,1.370625019E1,-2.739375114E1,-3.506250000E1
1.766685699E1,1.246875095E1,-2.761875153E1,-3.457500076E1
1.767685699E1,1.351875019E1,-2.728125191E1,-3.733125305E1
1.768685699E1,1.198125076E1,-2.724375153E1,-3.579375076E1
1.769685699E1,1.387500095E1,-2.724375153E1,-3.461250305E1
1.770685699E1,1.301250076E1,-2.868750191E1,-3.575625229E1
1.771685699E1,1.076250076E1,-2.745000076E1,-3.487500000E1
1.772685699E1,1.196250057E1,-2.820000076E1,-3.500625229E1
1.773685699E1,1.243125057E1,-2.831250191E1,-3.455625153E1
1.774685699E1,1.061250019E1,-2.731875038E1,-3.472500229E1
1.775685699E1,9.562500000E0,-2.975625038E1,-3.641250229E1
1.776685699E1,1.050000000E1,-2.955000114E1,-3.628125000E1
1.777685699E1,1.070625019E1,-2.870625114E1,-3.451875305E1
1.778685699E1,9.900000572E0,-2.876250076E1,-3.721875000E1
1.779685699E1,9.637500763E0,-2.780625153E1,-3.650625229E1
1.780685699E1,1.010625076E1,-2.833125114E1,-3.526875305E1
1.781685699E1,9.825000763E0,-2.737500191E1,-3.530625153E1
1.782685699E1,9.412500381E0,-2.934375191E1,-3.658125305E1
1.783685699E1,6.375000477E0,-2.870625114E1,-3.506250000E1
1.784685699E1,8.381250381E0,-2.872500038E1,-3.463125229E1
1.785685699E1,8.306250572E0,-3.026250076E1,-3.652500153E1
1.786685699E1,8.606250763E0,-3.093750191E1,-3.513750076E1
1.787685699E1,7.631250381E0,-2.806875038E1,-3.465000153E1
1.788685699E1,7.087500095E0,-2.964375114E1,-3.609375000E1
1.789685699E1,8.512500763E0,-2.857500076E1,-3.675000000E1
1.790685699E1,8.250000000E0,-2.831250191E1,-3.480000305E1
1.791685699E1,8.831250191E0,-2.910000038E1,-3.538125229E1
1.792685699E1,6.581250191E0,-3.037500191E1,-3.725625229E1
1.793685699E1,8.400000572E0,-2.803125191E1,-3.601875305E1
1.794685699E1,6.337500095E0,-2.900625038E1,-3.611250305E1
1.795685699E1,6.337500095E0,-2.926875114E1,-3.609375000E1
1.796685699E1,5.643750191E0,-3.099375153E1,-3.570000076E1
1.797685699E1,6.843750477E0,-2.840625191E1,-3.538125229E1
1.798685699E1,6.318750381E0,-3.024375153E1,-3.438750076E1
1.799685699E1,5.981250286E0,-3.000000191E1,-3.635625076E1
1.800685699E1,7.537500381E0,-2.975625038E1,-3.729375076E1
1.801685699E1,5.550000191E0,-2.919375038E1,-3.654375076E1
1.802685699E1,5.550000191E0,-2.960625076E1,-3.560625076E1
1.803685699E1,5.887500286E0,-3.195000076E1,-3.733125305E1
1.804685699E1,6.168750286E0,-2.956875038E1,-3.622500229E1
1.805685699E1,5.400000095E0,-2.906250191E1,-3.609375000E1
1.806685699E1,3.487500191E0,-2.988750076E1,-3.768750000E1
1.807685699E1,3.768750191E0,-3.110625076E1,-3.628125000E1
1.808685699E1,5.381250381E0,-2.934375191E1,-3.667500305E1
1.809685699E1,4.293750286E0,-2.941875076E1,-3.665625000E1
1.810685699E1,4.293750286E0,-2.941875076E1,-3.665625000E1
1.811685699E1,3.825000048E0,-2.985000038E1,-3.633750153E1
1.812685699E1,3.318750143E0,-3.058125114E1,-3.675000000E1
1.813685699E1,3.825000048E0,-2.943750191E1,-3.710625076E1
1.814685699E1,3.506250143E0,-3.043125153E1,-3.570000076E1
1.815685699E1,6.300000191E0,-2.970000076E1,-3.637500000E1
1.816685699E1,4.537500381E0,-3.065625191E1,-3.766875076E1
1.817685699E1,3.506250143E0,-2.988750076E1,-3.663750076E1
1.818685699E1,3.262500048E0,-2.891250038E1,-3.530625153E1
1.819685699E1,2.512500048E0,-3.133125114E1,-3.671250153E1
1.820685699E1,3.675000191E0,-2.973750114E1,-3.648750305E1
1.821685699E1,3.318750143E0,-3.060000038E1,-3.750000000E1
1.822685699E1,3.356250048E0,-2.975625038E1,-3.678750229E1
1.823685699E1,1.987500072E0,-2.941875076E1,-3.588750076E1
1.824685699E1,2.381250143E0,-3.024375153E1,-3.871875000E1
1.825685699E1,1.950000048E0,-2.985000038E1,-3.721875000E1
1.826685699E1,2.268750191E0,-3.009375191E1,-3.645000076E1
1.827685699E1,2.887500048E0,-2.992500114E1,-3.661875153E1
1.828685699E1,1.012500048E0,-3.060000038E1,-3.596250153E1
1.829685699E1,1.012500048E0,-3.031875038E1,-3.628125000E1
1.830685699E1,2.381250143E0,-3.050625038E1,-3.735000229E1
1.831685699E1,7.500000000E-1,-2.881875038E1,-3.740625000E1
1.832685699E1,2.043750048E0,-3.178125191E1,-3.697500229E1
1.833685699E1,4.743750095E0,-3.020625114E1,-3.556875229E1
1.834685699E1,1.200000048E0,-2.947500038E1,-3.676875305E1
1.835685699E1,7.875000238E-1,-3.241875076E1,-3.543750000E1
1.836685699E1,1.781250119E0,-3.028125191E1,-3.705000305E1
1.837685699E1,1.162500024E0,-3.016875076E1,-3.720000076E1
1.838685699E1,9.562500119E-1,-3.131250191E1,-3.819375229E1
1.839685699E1,1.443750024E0,-3.084375191E1,-3.701250076E1
1.840685699E1,1.800000072E0,-3.026250076E1,-3.598125076E1
1.841685699E1,6.937500238E-1,-3.035625076E1,-3.763125229E1
1.842685699E1,1.012500048E0,-3.031875038E1,-3.658125305E1
1.843685699E1,6.750000119E-1,-3.090000153E1,-3.731250000E1
1.844685699E1,2.081250191E0,-3.080625153E1,-3.658125305E1
1.845685699E1,1.012500048E0,-3.031875038E1,-3.628125000E1
1.846685699E1,2.418750048E0,-3.022500038E1,-3.600000000E1
1.847685699E1,1.650000095E0,-2.986875153E1,-3.721875000E1
1.848685699E1,6.937500238E-1,-3.061875153E1,-3.701250076E1
1.849685699E1,2.118750095E0,-2.955000114E1,-3.738750076E1
1.850685699E1,5.437500477E-1,-3.022500038E1,-3.718125153E1
1.851685699E1,1.912500024E0,-3.041250038E1,-3.780000305E1
1.852685699E1,1.631250024E0,-3.015000153E1,-3.720000076E1
1.853685699E1,1.631250024E0,-3.041250038E1,-3.673125076E1
1.854685699E1,3.300000191E0,-3.127500153E1,-3.641250229E1
1.855685699E1,1.800000072E0,-3.000000191E1,-3.660000229E1
1.856685699E1,1.612500072E0,-3.069375038E1,-3.718125153E1
1.857685699E1,1.818750024E0,-2.956875038E1,-3.601875305E1
1.858685699E1,7.687500119E-1,-3.200625229E1,-3.770625305E1
1.859685699E1,2.137500048E0,-2.872500038E1,-3.742500305E1
1.860685699E1,5.437500477E-1,-3.048750114E1,-3.641250229E1
1.861685699E1,3.937500119E-1,-3.009375191E1,-3.763125229E1
1.862685699E1,2.250000089E-1,-3.050625038E1,-3.716250229E1
1.863685699E1,2.250000089E-1,-2.996250153E1,-3.810000229E1
1.864685699E1,7.125000358E-1,-3.005625153E1,-3.658125305E1
1.865685699E1,7.687500119E-1,-3.146250153E1,-3.909375000E1
1.866685699E1,1.162500024E0,-3.016875076E1,-3.750000000E1
1.867685699E1,3.468750238E0,-3.045000076E1,-3.826875305E1
1.868685699E1,2.081250191E0,-2.998125076E1,-3.871875000E1
1.869685699E1,1.650000095E0,-2.986875153E1,-3.645000076E1
1.870685699E1,1.012500048E0,-3.005625153E1,-3.765000153E1
1.871685699E1,1.181250095E0,-2.947500038E1,-3.751875305E1
1.872685699E1,2.306250095E0,-2.911875153E1,-3.620625305E1
1.873685699E1,1.987500072E0,-2.983125114E1,-3.555000305E1
1.874685699E1,2.625000179E-1,-2.996250153E1,-3.643125153E1
1.875685699E1,2.906250000E0,-2.866875076E1,-3.879375076E1
1.876685699E1,1.950000048E0,-2.985000038E1,-3.751875305E1
1.877685699E1,2.850000143E0,-3.116250038E1,-3.566250229E1
1.878685699E1,2.850000143E0,-3.048750114E1,-3.765000153E1
1.879685699E1,7.125000358E-1,-2.938125038E1,-3.828750229E1
1.880685699E1,1.631250024E0,-3.015000153E1,-3.675000000E1
1.881685699E1,1.500000000E0,-2.958750153E1,-3.661875153E1
1.882685699E1,1.125000000E0,-3.114375114E1,-3.776250076E1
1.883685699E1,-5.625000224E-2,-2.970000076E1,-3.705000305E1
1.884685699E1,1.068750024E0,-2.880000114E1,-3.710625076E1
1.885685699E1,1.481250048E0,-3.001875114E1,-3.705000305E1
1.886685699E1,8.437500596E-1,-2.992500114E1,-3.810000229E1
1.887685699E1,1.781250119E0,-3.082500076E1,-3.566250229E1
1.888685699E1,2.437500060E-1,-2.996250153E1,-3.673125076E1
1.889685699E1,1.612500072E0,-3.069375038E1,-3.748125076E1
1.890685699E1,3.750000238E0,-3.071250153E1,-3.871875000E1
1.891685699E1,9.187500477E-1,-2.893125153E1,-3.588750076E1
1.892685699E1,3.937500119E-1,-3.009375191E1,-3.763125229E1
1.893685699E1,1.612500072E0,-3.043125153E1,-3.748125076E1
1.894685699E1,1.631250024E0,-3.015000153E1,-3.750000000E1
1.895685699E1,1.950000048E0,-2.985000038E1,-3.721875000E1
1.896685699E1,2.418750048E0,-2.996250153E1,-3.706875229E1
1.897685699E1,2.081250191E0,-3.052500153E1,-3.765000153E1
1.898685699E1,2.343750000E0,-3.121875191E1,-3.791250229E1
1.899685699E1,-7.125000358E-1,-3.071250153E1,-3.729375076E1
1.900685699E1,2.362500191E0,-3.078750038E1,-3.793125153E1
1.901685699E1,1.650000095E0,-2.945625114E1,-3.723750305E1
1.902685699E1,2.550000191E0,-3.035625076E1,-3.675000000E1
1.903685699E1,1.518750072E0,-2.930625153E1,-3.633750153E1
1.904685699E1,1.650000095E0,-3.013125038E1,-3.585000229E1
1.905685699E1,1.462500095E0,-3.056250191E1,-3.658125305E1
1.906685699E1,1.200000048E0,-2.988750076E1,-3.615000153E1
1.907685699E1,1.668750048E0,-2.943750191E1,-3.616875076E1
1.908685699E1,2.606250048E0,-2.938125038E1,-3.648750305E1
1.909685699E1,1.987500072E0,-2.941875076E1,-3.556875229E1
1.910685699E1,9.000000358E-1,-2.949375153E1,-3.646875000E1
1.911685699E1,3.168750048E0,-3.073125076E1,-3.660000229E1
1.912685699E1,2.081250191E0,-3.080625153E1,-3.596250153E1
1.913685699E1,1.781250119E0,-3.082500076E1,-3.566250229E1
1.914685699E1,1.162500024E0,-3.016875076E1,-3.720000076E1
1.915685699E1,1.537500024E0,-2.835000038E1,-3.802500153E1
1.916685699E1,1.143750072E0,-3.073125076E1,-3.716250229E1
1.917685699E1,5.250000358E-1,-3.050625038E1,-3.778125000E1
1.918685699E1,1.162500024E0,-3.045000076E1,-3.643125153E1
1.919685699E1,5.437500477E-1,-3.076875114E1,-3.609375000E1
1.920685699E1,3.468750238E0,-3.071250153E1,-3.705000305E1
1.921685699E1,2.081250191E0,-3.052500153E1,-3.765000153E1
1.922685699E1,2.250000000E0,-2.983125114E1,-3.751875305E1
1.923685699E1,1.762500048E0,-3.082500076E1,-3.656250000E1
1.924685699E1,2.587500095E0,-2.979375076E1,-3.646875000E1
1.925685699E1,3.356250048E0,-3.030000114E1,-3.585000229E1
1.926685699E1,2.268750191E0,-2.983125114E1,-3.721875000E1
1.927685699E1,1.650000095E0,-3.013125038E1,-3.615000153E1
1.928685699E1,7.687500119E-1,-2.936250114E1,-3.526875305E1
1.929685699E1,3.056250095E0,-2.936250114E1,-3.725625229E1
1.930685699E1,2.475000143E0,-2.925000191E1,-3.498750305E1
1.931685699E1,4.125000000E0,-2.970000076E1,-3.680625153E1
1.932685699E1,1.762500048E0,-3.054375076E1,-3.703125000E1
1.933685699E1,3.018750191E0,-3.005625153E1,-3.751875305E1
1.934685699E1,2.400000095E0,-3.022500038E1,-3.735000229E1
1.935685699E1,2.100000143E0,-3.024375153E1,-3.630000305E1
1.936685699E1,1.837500095E0,-2.928750038E1,-3.633750153E1
1.937685699E1,2.137500048E0,-2.926875114E1,-3.708750153E1
1.938685699E1,1.181250095E0,-3.045000076E1,-3.583125305E1
1.939685699E1,2.456250191E0,-2.925000191E1,-3.573750305E1
1.940685699E1,3.806250095E0,-3.013125038E1,-3.706875229E1
1.941685699E1,2.887500048E0,-2.951250076E1,-3.770625305E1
1.942685699E1,3.018750191E0,-2.977500153E1,-3.783750153E1
1.943685699E1,1.556250095E0,-3.140625191E1,-3.881250000E1
1.944685699E1,8.250000477E-1,-3.075000191E1,-3.806250000E1
1.945685699E1,4.237500191E0,-3.136875153E1,-3.628125000E1
1.946685699E1,3.487500191E0,-3.043125153E1,-3.706875229E1
1.947685699E1,2.306250095E0,-2.885625076E1,-3.680625153E1
1.948685699E1,1.481250048E0,-3.001875114E1,-3.660000229E1
1.949685699E1,2.981250048E0,-3.103125191E1,-3.718125153E1
1.950685699E1,3.806250095E0,-3.013125038E1,-3.706875229E1
1.951685699E1,2.868750095E0,-3.075000191E1,-3.568125153E1
1.952685699E1,2.250000089E-1,-3.024375153E1,-3.808125305E1
1.953685699E1,1.800000072E0,-3.026250076E1,-3.630000305E1
1.954685699E1,2.606250048E0,-2.938125038E1,-3.588750076E1
1.955685699E1,8.812500238E-1,-2.895000076E1,-3.815625000E1
1.956685699E1,1.200000048E0,-2.947500038E1,-3.721875000E1
1.957685699E1,1.612500072E0,-3.069375038E1,-3.641250229E1
1.958685699E1,2.437500000E0,-2.994375038E1,-3.571875000E1
1.959685699E1,2.887500048E0,-2.951250076E1,-3.800625229E1
1.960685699E1,1.762500048E0,-3.000000191E1,-3.871875000E1
1.961685699E1,2.268750191E0,-3.009375191E1,-3.615000153E1
1.962685699E1,2.343750000E0,-3.121875191E1,-3.791250229E1
1.963685699E1,4.443750381E0,-2.968125153E1,-3.680625153E1
1.964685699E1,1.181250095E0,-2.947500038E1,-3.751875305E1
1.965685699E1,1.687500119E0,-2.943750191E1,-3.586875153E1
1.966685699E1,2.512500048E0,-3.133125114E1,-3.746250153E1
1.967685699E1,3.468750238E0,-3.071250153E1,-3.660000229E1
1.968685699E1,1.987500072E0,-2.887500191E1,-3.785625076E1
1.969685699E1,2.212500095E0,-3.135000038E1,-3.609375000E1
1.970685699E1,1.031250000E0,-3.003750038E1,-3.660000229E1
1.971685699E1,2.512500048E0,-3.161250114E1,-3.669375229E1
1.972685699E1,1.743750095E0,-3.180000114E1,-3.592500305E1
1.973685699E1,1.162500024E0,-3.073125076E1,-3.641250229E1
1.974685699E1,3.037500143E0,-3.031875038E1,-3.615000153E1
1.975685699E1,3.150000095E0,-3.075000191E1,-3.795000076E1
1.976685699E1,1.143750072E0,-3.073125076E1,-3.671250153E1
1.977685699E1,1.481250048E0,-3.030000114E1,-3.705000305E1
1.978685699E1,3.937500119E-1,-3.009375191E1,-3.733125305E1
1.979685699E1,1.181250095E0,-2.988750076E1,-3.720000076E1
1.980685699E1,1.443750024E0,-3.127500153E1,-3.699375153E1
1.981685699E1,1.818750024E0,-2.930625153E1,-3.768750000E1
1.982685699E1,3.037500143E0,-3.031875038E1,-3.615000153E1
1.983685699E1,2.400000095E0,-3.050625038E1,-3.660000229E1
1.984685699E1,2.531250000E0,-3.063750076E1,-3.750000000E1
1.985685699E1,2.831250191E0,-3.172500038E1,-3.624375153E1
1.986685699E1,1.218750000E0,-2.919375038E1,-3.648750305E1
1.987685699E1,1.631250024E0,-3.041250038E1,-3.643125153E1
1.988685699E1,2.381250143E0,-3.120000076E1,-3.656250000E1
1.989685699E1,1.443750024E0,-3.084375191E1,-3.701250076E1
1.990685699E1,1.612500072E0,-3.069375038E1,-3.718125153E1
1.991685699E1,2.868750095E0,-2.992500114E1,-3.736875153E1
1.992685699E1,1.218750000E0,-2.919375038E1,-3.618750000E1
1.993685699E1,2.568750143E0,-3.007500076E1,-3.721875000E1
1.994685699E1,9.750000238E-1,-3.088125038E1,-3.761250305E1
1.995685699E1,2.268750191E0,-3.009375191E1,-3.645000076E1
1.996685699E1,3.600000143E0,-3.030000114E1,-3.918750000E1
1.997685699E1,1.518750072E0,-2.904375076E1,-3.710625076E1
1.998685699E1,2.250000000E0,-3.037500191E1,-3.615000153E1
1.999685699E1,3.937500119E-1,-3.063750076E1,-3.626250076E1
2.000685699E1,3.018750191E0,-3.060000038E1,-3.615000153E1
2.001685699E1,1.650000095E0,-3.015000153E1,-3.645000076E1
2.002685699E1,1.931250095E0,-3.013125038E1,-3.780000305E1
2.003685699E1,1.200000048E0,-2.947500038E1,-3.616875076E1
2.004685699E1,2.418750048E0,-3.022500038E1,-3.630000305E1
2.005685699E1,1.931250095E0,-3.041250038E1,-3.750000000E1
2.006685699E1,1.893750072E0,-3.138750076E1,-3.744375229E1
2.007685699E1,2.362500191E0,-3.078750038E1,-3.793125153E1
2.008685699E1,2.981250048E0,-3.061875153E1,-3.885000229E1
2.009685699E1,3.356250048E0,-2.934375191E1,-3.725625229E1
2.010685699E1,2.175000191E0,-2.829375076E1,-3.669375229E1
2.011685699E1,1.800000072E0,-3.082500076E1,-3.521250153E1
2.012685699E1,1.481250048E0,-3.001875114E1,-3.765000153E1
2.013685699E1,1.181250095E0,-3.016875076E1,-3.613125229E1
2.014685699E1,2.268750191E0,-2.983125114E1,-3.676875305E1
2.015685699E1,2.250000000E0,-3.011250114E1,-3.721875000E1
2.016685699E1,1.950000048E0,-2.985000038E1,-3.751875305E1
2.017685699E1,3.656250238E0,-2.932500076E1,-3.787500000E1
2.018685699E1,3.356250048E0,-3.001875114E1,-3.556875229E1
2.019685699E1,2.475000143E0,-2.745000076E1,-3.883125305E1
2.020685699E1,2.418750048E0,-2.996250153E1,-3.706875229E1
2.021685699E1,3.056250095E0,-2.936250114E1,-3.680625153E1
2.022685699E1,7.125000358E-1,-2.938125038E1,-3.828750229E1
2.023685699E1,2.250000000E0,-2.983125114E1,-3.813750076E1
2.024685699E1,1.481250048E0,-2.960625076E1,-3.766875076E1
2.025685699E1,3.787500143E0,-3.041250038E1,-3.766875076E1
2.026685699E1,2.587500095E0,-2.938125038E1,-3.678750229E1
2.027685699E1,2.981250048E0,-3.103125191E1,-3.718125153E1
2.028685699E1,2.850000143E0,-3.118125153E1,-3.626250076E1
2.029685699E1,1.762500048E0,-3.054375076E1,-3.733125305E1
2.030685699E1,1.818750024E0,-2.956875038E1,-3.661875153E1
2.031685699E1,1.931250095E0,-3.039375114E1,-3.675000000E1
2.032685699E1,2.531250000E0,-3.063750076E1,-3.750000000E1
2.033685699E1,1.931250095E0,-3.013125038E1,-3.780000305E1
2.034685699E1,3.168750048E0,-2.990625191E1,-3.873750305E1
2.035685699E1,2.137500048E0,-2.955000114E1,-3.571875000E1
2.036685699E1,2.231250048E0,-3.065625191E1,-3.673125076E1
2.037685699E1,2.343750000E0,-3.121875191E1,-3.821250153E1
2.038685699E1,3.018750191E0,-2.977500153E1,-3.783750153E1
2.039685699E1,1.762500048E0,-3.082500076E1,-3.733125305E1
2.040685699E1,2.400000095E0,-2.955000114E1,-3.873750305E1
2.041685699E1,3.656250238E0,-3.000000191E1,-3.648750305E1
2.042685699E1,2.868750095E0,-3.020625114E1,-3.706875229E1
2.043685699E1,1.481250048E0,-2.960625076E1,-3.796875000E1
2.044685699E1,1.612500072E0,-3.043125153E1,-3.718125153E1
2.045685699E1,1.218750000E0,-2.919375038E1,-3.618750000E1
2.046685699E1,1.162500024E0,-3.016875076E1,-3.675000000E1
2.047685699E1,1.987500072E0,-2.913750076E1,-3.678750229E1
2.048685699E1,3.337500095E0,-3.030000114E1,-3.646875000E1
2.049685699E1,1.800000072E0,-2.956875038E1,-3.738750076E1
2.050685699E1,3.037500143E0,-3.031875038E1,-3.645000076E1
2.051685699E1,1.912500024E0,-3.067500114E1,-3.748125076E1
2.052685699E1,2.418750048E0,-3.022500038E1,-3.630000305E1
2.053685699E1,1.012500048E0,-3.060000038E1,-3.596250153E1
2.054685699E1,2.437500000E0,-2.953125191E1,-3.708750153E1
2.055685699E1,2.081250191E0,-3.080625153E1,-3.658125305E1
2.056685699E1,3.056250095E0,-2.977500153E1,-3.618750000E1
2.057685699E1,8.250000477E-1,-3.075000191E1,-3.776250076E1
2.058685699E1,1.668750048E0,-2.943750191E1,-3.616875076E1
2.059685699E1,2.418750048E0,-2.994375038E1,-3.661875153E1
2.060685699E1,1.500000000E0,-2.958750153E1,-3.661875153E1
2.061685699E1,4.068750381E0,-3.151875114E1,-3.671250153E1
2.062685699E1,3.056250095E0,-2.936250114E1,-3.680625153E1
2.063685699E1,8.812500238E-1,-2.990625191E1,-3.645000076E1
2.064685699E1,2.606250048E0,-2.938125038E1,-3.648750305E1
2.065685699E1,3.037500143E0,-3.005625153E1,-3.676875305E1
2.066685699E1,2.081250191E0,-3.080625153E1,-3.596250153E1
2.067685699E1,2.831250191E0,-3.118125153E1,-3.763125229E1
2.068685699E1,1.500000000E0,-3.001875114E1,-3.600000000E1
2.069685699E1,2.418750048E0,-2.994375038E1,-3.631875229E1
2.070685699E1,4.162500381E0,-2.928750038E1,-3.652500153E1
2.071685699E1,1.781250119E0,-3.082500076E1,-3.626250076E1
2.072685699E1,1.800000072E0,-2.956875038E1,-3.738750076E1
2.073685699E1,3.075000048E0,-2.880000114E1,-3.727500153E1
2.074685699E1,2.587500095E0,-3.007500076E1,-3.615000153E1
2.075685699E1,1.125000000E0,-3.073125076E1,-3.778125000E1
2.076685699E1,8.250000477E-1,-3.075000191E1,-3.716250229E1
2.077685699E1,1.443750024E0,-3.153750038E1,-3.622500229E1
2.078685699E1,2.906250000E0,-2.895000076E1,-3.742500305E1
2.079685699E1,1.781250119E0,-3.028125191E1,-3.705000305E1
2.080685699E1,4.331250191E0,-2.913750076E1,-3.577500153E1
2.081685699E1,2.268750191E0,-2.983125114E1,-3.676875305E1
2.082685699E1,1.800000072E0,-2.998125076E1,-3.630000305E1
2.083685699E1,2.418750048E0,-2.953125191E1,-3.738750076E1
2.084685699E1,3.693750143E0,-2.930625153E1,-3.650625229E1
2.085685699E1,1.837500095E0,-2.928750038E1,-3.603750229E1
2.086685699E1,3.750000000E-1,-3.091875076E1,-3.624375153E1
2.087685699E1,2.137500048E0,-2.955000114E1,-3.571875000E1
2.088685699E1,2.043750048E0,-3.150000191E1,-3.729375076E1
2.089685699E1,2.118750095E0,-2.955000114E1,-3.708750153E1
2.090685699E1,1.012500048E0,-3.088125038E1,-3.564375305E1
2.091685699E1,2.025000095E0,-2.790000153E1,-3.791250229E1
2.092685699E1,2.531250000E0,-3.133125114E1,-3.611250305E1
2.093685699E1,3.206250191E0,-2.990625191E1,-3.601875305E1
2.094685699E1,1.012500048E0,-3.060000038E1,-3.596250153E1
2.095685699E1,1.912500024E0,-3.108750153E1,-3.671250153E1
2.096685699E1,4.125000238E-1,-3.007500076E1,-3.598125076E1
2.097685699E1,3.075000048E0,-2.908125114E1,-3.620625305E1
2.098685699E1,2.081250191E0,-3.026250076E1,-3.735000229E1
2.099685699E1,1.631250024E0,-2.986875153E1,-3.751875305E1
2.100685699E1,2.250000000E0,-2.983125114E1,-3.751875305E1
2.101685699E1,1.837500095E0,-2.902500153E1,-3.665625000E1
2.102685699E1,3.168750048E0,-3.046875191E1,-3.735000229E1
2.103685699E1,2.437500060E-1,-3.022500038E1,-3.673125076E1
2.104685699E1,2.062500000E0,-3.054375076E1,-3.870000076E1
2.105685699E1,1.612500072E0,-3.043125153E1,-3.748125076E1
2.106685699E1,1.593750119E0,-3.138750076E1,-3.669375229E1
2.107685699E1,1.687500119E0,-2.915625191E1,-3.588750076E1
2.108685699E1,2.400000095E0,-2.996250153E1,-3.826875305E1
2.109685699E1,1.950000048E0,-3.039375114E1,-3.583125305E1
2.110685699E1,3.018750191E0,-2.977500153E1,-3.813750076E1
2.111685699E1,2.456250191E0,-2.896875191E1,-3.665625000E1
